CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUST_ID,AGE,GENERATION
Bradford Claassen   ,Mr.,2895 Jennifer Lane,Bagnasco,CN,IT,12071,0,,Bradford.H.Claassen@mailinator.com,0378 3425616,JCB,FR,7.96E+14,3528167498631320,,10215,NA,Gen_Z
Bradford Claassen   ,Mr.,2895 Jennifer Lane,Bagnasco,CN,IT,12071,0,,Bradford.H.Claassen@mailinator.com,0378 3425616,JCB,FR,7.96E+14,3528605349722010,,10215,NA,Gen_Z
Elizabeth Turner    ,Mrs.,4107 Limer Street,Baia Del Re,PC,IT,29100,0,,Elizabeth.J.Turner@trashymail.com,0356 9028368,American Express,ES,6111899V,344367650733657,,10219,age-45,Gen_Z
Elizabeth Turner    ,Mrs.,4107 Limer Street,Baia Del Re,PC,IT,29100,0,,Elizabeth.J.Turner@trashymail.com,0356 9028368,American Express,ES,6111899V,340917952528515,,10219,age-45,Gen_Z
Dwight Armenta      ,Mr.,1043 Lynn Avenue,Bakersfield,CA,US,93307,0,,Dwight.L.Armenta@dodgeit.com,512-885-6258,Diners Club,CA,321140626,36846651131447,,10223,age-24,Gen_Z
Dwight Armenta      ,Mr.,1043 Lynn Avenue,Bakersfield,CA,US,93307,0,,Dwight.L.Armenta@dodgeit.com,512-885-6258,Diners Club,CA,321140626,36558319041187,,10223,age-24,Gen_Z
Dwight Armenta      ,Mr.,1043 Lynn Avenue,Bakersfield,CA,US,93307,0,,Dwight.L.Armenta@dodgeit.com,512-885-6258,Diners Club,CA,321140626,36743797365478,,10223,age-24,Gen_Z
Michael Pritchard   ,Mr.,1117 Yorkshire Circle,Balliang,VIC,AU,3340,0,,Michael.M.Pritchard@trashymail.com,(08) 9072 2460,Diners Club,CA,329443600,36204570664017,,10227,36,Gen_Y
Michael Pritchard   ,Mr.,1117 Yorkshire Circle,Balliang,VIC,AU,3340,0,,Michael.M.Pritchard@trashymail.com,(08) 9072 2460,Diners Club,CA,329443600,36391051345347,,10227,36,Gen_Y
Elizabeth Martinez  ,Mrs.,947 Rainbow Road,Baltimore,MD,US,21202,0,,Elizabeth.B.Martinez@mailinator.com,314-268-8613,Diners Club,IT,UAAUXX18L25A259N,36165036070026,,10231,73,Baby_Boomers
Elizabeth Martinez  ,Mrs.,947 Rainbow Road,Baltimore,MD,US,21202,0,,Elizabeth.B.Martinez@mailinator.com,314-268-8613,Diners Club,IT,UAAUXX18L25A259N,36774398776896,,10231,73,Baby_Boomers
Mary Bates          ,Mrs.,1646 Tenmile,Baltimore,MD,US,21201,0,,Mary.T.Bates@pookmail.com,503-337-6080,Diners Club,ES,2167155A,36810393144571,,10235,NA,Gen_Z
Mary Bates          ,Mrs.,1646 Tenmile,Baltimore,MD,US,21201,0,,Mary.T.Bates@pookmail.com,503-337-6080,Diners Club,ES,2167155A,36432021839090,,10235,NA,Gen_Z
Mandy Fernandez     ,Mrs.,4103 Wilmar Farm Road,Banora Point,NSW,AU,2486,0,,Mandy.M.Fernandez@pookmail.com,(03) 5361 9459,Master Card,ES,2359270E,5167671230495630,,10239,42,Gen_X
Megan Mauro         ,Mrs.,701 Clarksburg Park Road,Barnwell,SC,US,29812,0,,Megan.R.Mauro@pookmail.com,631-732-3842,VISA,CA,391138112,4770336635364880,,10243,48,Gen_X
John Riley          ,Mr.,4904 Hamilton Drive,Barsbittel,,DE,22885,0,,John.S.Riley@spambob.com,04329 69 96 01,Discover,U.S.,441590001,6011004087203210,,10247,40,Gen_Y
Felix Myers         ,Mr.,170 Angie Drive,Bassacutena,SS,IT,7020,0,,Felix.R.Myers@mailinator.com,0389 7059753,VISA,UK,AH088707D,4907835810803780,,10251,52,Baby_Boomers
Felix Myers         ,Mr.,170 Angie Drive,Bassacutena,SS,IT,7020,0,,Felix.R.Myers@mailinator.com,0389 7059753,VISA,UK,AH088707D,4902779822909200,,10251,52,Baby_Boomers
Felix Myers         ,Mr.,170 Angie Drive,Bassacutena,SS,IT,7020,0,,Felix.R.Myers@mailinator.com,0389 7059753,VISA,UK,AH088707D,4702327997592180,,10251,52,Baby_Boomers
Frank Westra        ,Mr.,3540 Stout Street,Baton Rouge,LA,US,70806,0,,Frank.K.Westra@spambob.com,661-947-3606,VISA,FR,7.39E+14,4784847785637090,,10259,24,Gen_Y
Frank Westra        ,Mr.,3540 Stout Street,Baton Rouge,LA,US,70806,0,,Frank.K.Westra@spambob.com,661-947-3606,VISA,FR,7.39E+14,4454480768357560,,10259,24,Gen_Y
Jack Owens          ,Mr.,2374 Christie Way,Beasain,,ES,20200,0,,Jack.L.Owens@spambob.com,91-102-2453,Discover,FR,1.63E+14,6011765125460820,,10263,69,Baby_Boomers
Therese Pickering   ,Mrs.,893 Ferry Street,Belfield,ND,US,58622,0,,Therese.B.Pickering@spambob.com,707-565-9536,American Express,FR,2.15E+14,344895910059144,,10271,31,Gen_Y
Therese Pickering   ,Mrs.,893 Ferry Street,Belfield,ND,US,58622,0,,Therese.B.Pickering@spambob.com,707-565-9536,American Express,FR,2.15E+14,375701617463704,,10271,31,Gen_Y
Robert Ojeda        ,Mr.,546 Lakewood Drive,Belleville,IL,US,62220,0,,Robert.M.Ojeda@mailinator.com,503-705-8957,JCB,FR,2.29E+14,3528362337592810,,10275,76,Baby_Boomers
Robert Ojeda        ,Mr.,546 Lakewood Drive,Belleville,IL,US,62220,0,,Robert.M.Ojeda@mailinator.com,503-705-8957,JCB,FR,2.29E+14,3528759089298170,,10275,76,Baby_Boomers
Thomas Farris       ,Mr.,54 Kelly Drive,Beltsville,MD,US,20705,0,,Thomas.S.Farris@spambob.com,616-788-0599,Diners Club,CA,751454315,36185472883740,,10283,68,Baby_Boomers
Thomas Farris       ,Mr.,54 Kelly Drive,Beltsville,MD,US,20705,0,,Thomas.S.Farris@spambob.com,616-788-0599,Diners Club,CA,751454315,36352804353921,,10283,68,Baby_Boomers
Thomas Farris       ,Mr.,54 Kelly Drive,Beltsville,MD,US,20705,0,,Thomas.S.Farris@spambob.com,616-788-0599,Diners Club,CA,751454315,36603856109391,,10283,68,Baby_Boomers
Thomas Farris       ,Mr.,54 Kelly Drive,Beltsville,MD,US,20705,0,,Thomas.S.Farris@spambob.com,616-788-0599,Diners Club,CA,751454315,36966269660668,,10283,68,Baby_Boomers
Joseph Shafer       ,Mr.,15 Lords Way,Beltsville,MD,US,20705,0,,Joseph.J.Shafer@trashymail.com,212-833-9423,JCB,U.S.,577430003,3528224823530640,,10287,72,Baby_Boomers
Hoyt Ramos          ,Mr.,354 Northwest Boulevard,Bend,OR,US,97701,0,,Hoyt.C.Ramos@dodgeit.com,215-438-4845,Master Card,IT,TTVLTC38H61B853K,5171295947152910,,10291,79,Baby_Boomers
Hoyt Ramos          ,Mr.,354 Northwest Boulevard,Bend,OR,US,97701,0,,Hoyt.C.Ramos@dodgeit.com,215-438-4845,Master Card,IT,TTVLTC38H61B853K,5109090529715810,,10291,79,Baby_Boomers
Jodi Stanley        ,Mrs.,4039 Kelley Road,Bensalem,PA,US,19020,0,,Jodi.B.Stanley@spambob.com,262-385-8894,JCB,CA,904601168,3528102970409130,,10295,48,Gen_X
Jodi Stanley        ,Mrs.,4039 Kelley Road,Bensalem,PA,US,19020,0,,Jodi.B.Stanley@spambob.com,262-385-8894,JCB,CA,904601168,3528173050105300,,10295,48,Gen_X
Jodi Stanley        ,Mrs.,4039 Kelley Road,Bensalem,PA,US,19020,0,,Jodi.B.Stanley@spambob.com,262-385-8894,JCB,CA,904601168,3528219865941490,,10295,48,Gen_X
Betty Grimes        ,Mrs.,2078 Plainfield Avenue,Berchtesgaden,,DE,83471,0,,Betty.D.Grimes@mailinator.com,08091 13 31 66,Diners Club,CA,777215385,36322934111044,,10299,41,Gen_Y
Betty Grimes        ,Mrs.,2078 Plainfield Avenue,Berchtesgaden,,DE,83471,0,,Betty.D.Grimes@mailinator.com,08091 13 31 66,Diners Club,CA,777215385,36080724784780,,10299,41,Gen_Y
Betty Grimes        ,Mrs.,2078 Plainfield Avenue,Berchtesgaden,,DE,83471,0,,Betty.D.Grimes@mailinator.com,08091 13 31 66,Diners Club,CA,777215385,36006545646908,,10299,41,Gen_Y
Betty Grimes        ,Mrs.,2078 Plainfield Avenue,Berchtesgaden,,DE,83471,0,,Betty.D.Grimes@mailinator.com,08091 13 31 66,Diners Club,CA,777215385,36726836252948,,10299,41,Gen_Y
Tony Brooks         ,Mr.,2134 Watson Lane,Bergotto,PR,IT,43042,0,,Tony.D.Brooks@mailinator.com,0357 7464003,American Express,CA,935314484,373016812700594,,10303,22,Gen_Z
Tony Brooks         ,Mr.,2134 Watson Lane,Bergotto,PR,IT,43042,0,,Tony.D.Brooks@mailinator.com,0357 7464003,American Express,CA,935314484,371411742825080,,10303,22,Gen_Z
Tony Brooks         ,Mr.,2134 Watson Lane,Bergotto,PR,IT,43042,0,,Tony.D.Brooks@mailinator.com,0357 7464003,American Express,CA,935314484,371273890530703,,10303,22,Gen_Z
Michael Reed        ,Mr.,4592 Poplar Lane,Besnate,VA,IT,21010,0,,Michael.K.Reed@trashymail.com,0399 7420631,Discover,FR,2.83E+14,6011467765243730,,10307,NA,Gen_Z
Michael Reed        ,Mr.,4592 Poplar Lane,Besnate,VA,IT,21010,0,,Michael.K.Reed@trashymail.com,0399 7420631,Discover,FR,2.83E+14,6011400335474610,,10307,NA,Gen_Z
Michael Reed        ,Mr.,4592 Poplar Lane,Besnate,VA,IT,21010,0,,Michael.K.Reed@trashymail.com,0399 7420631,Discover,FR,2.83E+14,6011096581258560,,10307,NA,Gen_Z
Michael Reed        ,Mr.,4592 Poplar Lane,Besnate,VA,IT,21010,0,,Michael.K.Reed@trashymail.com,0399 7420631,Discover,FR,2.83E+14,6011608158582310,,10307,NA,Gen_Z
Rosemary Herbert    ,Mrs.,3591 Nutters Barn Lane,Beverly Hills,CA,US,90210,0,,Rosemary.J.Herbert@pookmail.com,814-393-3387,American Express,U.S.,22868377,375512348397341,,10311,40,Gen_Y
Judy Larkin         ,Mrs.,2659 Werninger Street,Biancade,TV,IT,31056,0,,Judy.B.Larkin@pookmail.com,0344 8952963,Diners Club,FR,1.15E+14,36526191830308,,10315,NA,Gen_Z
Judy Larkin         ,Mrs.,2659 Werninger Street,Biancade,TV,IT,31056,0,,Judy.B.Larkin@pookmail.com,0344 8952963,Diners Club,FR,1.15E+14,36706054344924,,10315,NA,Gen_Z
Judy Hopping        ,Mrs.,2805 Davis Avenue,Biarritz,,FR,64200,0,,Judy.G.Hopping@pookmail.com,01.83.63.72.29,Master Card,FR,7.02E+14,5159487550540890,,10319,26,Gen_Y
Judy Hopping        ,Mrs.,2805 Davis Avenue,Biarritz,,FR,64200,0,,Judy.G.Hopping@pookmail.com,01.83.63.72.29,Master Card,FR,7.02E+14,5149180082803210,,10319,26,Gen_Y
Judy Hopping        ,Mrs.,2805 Davis Avenue,Biarritz,,FR,64200,0,,Judy.G.Hopping@pookmail.com,01.83.63.72.29,Master Card,FR,7.02E+14,5188846677827000,,10319,26,Gen_Y
Judy Hopping        ,Mrs.,2805 Davis Avenue,Biarritz,,FR,64200,0,,Judy.G.Hopping@pookmail.com,01.83.63.72.29,Master Card,FR,7.02E+14,5104514860075190,,10319,26,Gen_Y
Joseph Rogers       ,Mr.,2027 Harley Brook Lane,Biebrich,,DE,56370,0,,Joseph.S.Rogers@mailinator.com,0201 25 24 10,Diners Club,ES,7500577R,36501577720522,,10323,NA,Gen_Z
Joseph Rogers       ,Mr.,2027 Harley Brook Lane,Biebrich,,DE,56370,0,,Joseph.S.Rogers@mailinator.com,0201 25 24 10,Diners Club,ES,7500577R,36553057688604,,10323,NA,Gen_Z
James Sales         ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,FR,2.50E+14,4638113659722650,,10327,65,Baby_Boomers
James Sales         ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,FR,2.50E+14,4796574380136070,,10327,65,Baby_Boomers
James Sales         ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,FR,2.50E+14,4053409101778070,,10327,65,Baby_Boomers
James Sales         ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,FR,2.50E+14,4188576148869050,,10327,65,Baby_Boomers
James Sales         ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,FR,2.50E+14,4993738139306910,,10327,65,Baby_Boomers
Charles Pickett     ,Mr.,928 Adonais Way,Birch Creek,AK,US,99740,0,,Charles.F.Pickett@spambob.com,402-856-9229,Discover,ES,4900352H,6011163130581850,,10331,64,Baby_Boomers
Margaret Shelton    ,Mrs.,1034 Briarwood Drive,Birmingham,AL,US,35222,0,,Margaret.T.Shelton@pookmail.com,860-435-8672,Discover,CA,944146232,6011529236181770,,10335,45,Gen_X
Margaret Shelton    ,Mrs.,1034 Briarwood Drive,Birmingham,AL,US,35222,0,,Margaret.T.Shelton@pookmail.com,860-435-8672,Discover,CA,944146232,6011069993251000,,10335,45,Gen_X
Rebecca Uresti      ,Mrs.,4333 Morningview Lane,Birmingham,AL,US,35203,0,,Rebecca.C.Uresti@trashymail.com,903-497-8623,VISA,UK,YR565337D,4446372680739580,,10339,55,Baby_Boomers
Emma Perez          ,Mrs.,1199 Lightning Point Drive,Black Hawk,SD,US,57718,0,,Emma.V.Perez@spambob.com,612-990-4487,American Express,FR,1.59E+14,344168129817732,,10343,58,Baby_Boomers
Reynaldo Myers      ,Mr.,3923 Black Stallion Road,Blaxland East,NSW,AU,2774,0,,Reynaldo.J.Myers@pookmail.com,(02) 6753 9404,American Express,FR,8.14E+14,372005592612282,,10347,54,Baby_Boomers
Reynaldo Myers      ,Mr.,3923 Black Stallion Road,Blaxland East,NSW,AU,2774,0,,Reynaldo.J.Myers@pookmail.com,(02) 6753 9404,American Express,FR,8.14E+14,375545805018732,,10347,54,Baby_Boomers
Jennifer Becker     ,Mrs.,4374 Lindale Avenue,Bloomington,IL,US,61701,0,,Jennifer.D.Becker@spambob.com,803-223-5484,JCB,FR,1.69E+14,3528372197030140,,10351,24,Gen_Y
Jennifer Becker     ,Mrs.,4374 Lindale Avenue,Bloomington,IL,US,61701,0,,Jennifer.D.Becker@spambob.com,803-223-5484,JCB,FR,1.69E+14,3528255936143440,,10351,24,Gen_Y
Jennifer Becker     ,Mrs.,4374 Lindale Avenue,Bloomington,IL,US,61701,0,,Jennifer.D.Becker@spambob.com,803-223-5484,JCB,FR,1.69E+14,3528431004562230,,10351,24,Gen_Y
Jennifer Becker     ,Mrs.,4374 Lindale Avenue,Bloomington,IL,US,61701,0,,Jennifer.D.Becker@spambob.com,803-223-5484,JCB,FR,1.69E+14,3528310310507320,,10351,24,Gen_Y
Jennifer Becker     ,Mrs.,4374 Lindale Avenue,Bloomington,IL,US,61701,0,,Jennifer.D.Becker@spambob.com,803-223-5484,JCB,FR,1.69E+14,3528023394725550,,10351,24,Gen_Y
Jennifer Becker     ,Mrs.,4374 Lindale Avenue,Bloomington,IL,US,61701,0,,Jennifer.D.Becker@spambob.com,803-223-5484,JCB,FR,1.69E+14,3528896673171990,,10351,24,Gen_Y
James Armstrong     ,Mr.,4544 Hidden Valley Road,Bobigny,,FR,93000,0,,James.V.Armstrong@pookmail.com,05.78.34.01.73,VISA,UK,MA467934D,4448798497513600,,10359,67,Baby_Boomers
James Armstrong     ,Mr.,4544 Hidden Valley Road,Bobigny,,FR,93000,0,,James.V.Armstrong@pookmail.com,05.78.34.01.73,VISA,UK,MA467934D,4023423652965900,,10359,67,Baby_Boomers
Sheena Woodbury     ,Mrs.,4340 Rockwell Lane,Bolognola,MC,IT,62035,0,,Sheena.D.Woodbury@pookmail.com,0383 2526063,JCB,UK,PK675286,3528491861567600,,10367,age-34,Gen_Z
Sheena Woodbury     ,Mrs.,4340 Rockwell Lane,Bolognola,MC,IT,62035,0,,Sheena.D.Woodbury@pookmail.com,0383 2526063,JCB,UK,PK675286,3528459613694750,,10367,age-34,Gen_Z
Sheena Woodbury     ,Mrs.,4340 Rockwell Lane,Bolognola,MC,IT,62035,0,,Sheena.D.Woodbury@pookmail.com,0383 2526063,JCB,UK,PK675286,3528223747505500,,10367,age-34,Gen_Z
Sheena Woodbury     ,Mrs.,4340 Rockwell Lane,Bolognola,MC,IT,62035,0,,Sheena.D.Woodbury@pookmail.com,0383 2526063,JCB,UK,PK675286,3528276056479630,,10367,age-34,Gen_Z
Sheena Woodbury     ,Mrs.,4340 Rockwell Lane,Bolognola,MC,IT,62035,0,,Sheena.D.Woodbury@pookmail.com,0383 2526063,JCB,UK,PK675286,3528684216552800,,10367,age-34,Gen_Z
Ana Huerta          ,Mrs.,3373 Horizon Circle,Bon Wier,TX,US,75928,0,,Ana.J.Huerta@spambob.com,302-392-1285,VISA,CA,90913336,4545597236089060,,10371,75,Baby_Boomers
Ana Huerta          ,Mrs.,3373 Horizon Circle,Bon Wier,TX,US,75928,0,,Ana.J.Huerta@spambob.com,302-392-1285,VISA,CA,90913336,4723836902742990,,10371,75,Baby_Boomers
Ana Huerta          ,Mrs.,3373 Horizon Circle,Bon Wier,TX,US,75928,0,,Ana.J.Huerta@spambob.com,302-392-1285,VISA,CA,90913336,4262546838811140,,10371,75,Baby_Boomers
Ana Huerta          ,Mrs.,3373 Horizon Circle,Bon Wier,TX,US,75928,0,,Ana.J.Huerta@spambob.com,302-392-1285,VISA,CA,90913336,4425433761024720,,10371,75,Baby_Boomers
Myrtle Williams     ,Mrs.,2701 Capitol Avenue,Bookram,NSW,AU,2460,0,,Myrtle.M.Williams@dodgeit.com,(08) 9486 0941,Diners Club,U.S.,22868028,36883991401339,,10375,age-51,Gen_Z
Myrtle Williams     ,Mrs.,2701 Capitol Avenue,Bookram,NSW,AU,2460,0,,Myrtle.M.Williams@dodgeit.com,(08) 9486 0941,Diners Club,U.S.,22868028,36253342933473,,10375,age-51,Gen_Z
Myrtle Williams     ,Mrs.,2701 Capitol Avenue,Bookram,NSW,AU,2460,0,,Myrtle.M.Williams@dodgeit.com,(08) 9486 0941,Diners Club,U.S.,22868028,36528594373795,,10375,age-51,Gen_Z
Myrtle Williams     ,Mrs.,2701 Capitol Avenue,Bookram,NSW,AU,2460,0,,Myrtle.M.Williams@dodgeit.com,(08) 9486 0941,Diners Club,U.S.,22868028,36488114966661,,10375,age-51,Gen_Z
Myrtle Williams     ,Mrs.,2701 Capitol Avenue,Bookram,NSW,AU,2460,0,,Myrtle.M.Williams@dodgeit.com,(08) 9486 0941,Diners Club,U.S.,22868028,36554949204055,,10375,age-51,Gen_Z
Gary Sims           ,Mr.,3580 Beeghley Street,Boorcan,VIC,AU,3265,0,,Gary.C.Sims@trashymail.com,(02) 9795 7877,JCB,CA,981561483,3528726982721120,,10379,28,Gen_Y
Gary Sims           ,Mr.,3580 Beeghley Street,Boorcan,VIC,AU,3265,0,,Gary.C.Sims@trashymail.com,(02) 9795 7877,JCB,CA,981561483,3528619854857900,,10379,28,Gen_Y
Gary Sims           ,Mr.,3580 Beeghley Street,Boorcan,VIC,AU,3265,0,,Gary.C.Sims@trashymail.com,(02) 9795 7877,JCB,CA,981561483,3528849520665430,,10379,28,Gen_Y
Gary Sims           ,Mr.,3580 Beeghley Street,Boorcan,VIC,AU,3265,0,,Gary.C.Sims@trashymail.com,(02) 9795 7877,JCB,CA,981561483,3528526890063730,,10379,28,Gen_Y
Brent Howell        ,Mr.,2825 Cambridge Drive,Borambil,NSW,AU,2329,0,,Brent.P.Howell@spambob.com,(02) 6124 9043,VISA,ES,9447836B,4224226237759330,,10383,58,Baby_Boomers
Brent Howell        ,Mr.,2825 Cambridge Drive,Borambil,NSW,AU,2329,0,,Brent.P.Howell@spambob.com,(02) 6124 9043,VISA,ES,9447836B,4389689300024590,,10383,58,Baby_Boomers
Matt Wade           ,Mr.,1714 Sarah Drive,Boston,MA,US,2215,0,,Matt.J.Wade@spambob.com,815-957-7005,VISA,U.S.,21880004,4511207677402730,,10395,28,Gen_Y
Matt Wade           ,Mr.,1714 Sarah Drive,Boston,MA,US,2215,0,,Matt.J.Wade@spambob.com,815-957-7005,VISA,U.S.,21880004,4538687692165530,,10395,28,Gen_Y
Tim Alves           ,Mr.,704 Logan Lane,Boston,MA,US,2114,0,,Tim.P.Alves@dodgeit.com,775-243-7509,VISA,UK,MA873070C,4917796657649500,,10399,64,Baby_Boomers
Tim Alves           ,Mr.,704 Logan Lane,Boston,MA,US,2114,0,,Tim.P.Alves@dodgeit.com,775-243-7509,VISA,UK,MA873070C,4794704248012620,,10399,64,Baby_Boomers
Tim Alves           ,Mr.,704 Logan Lane,Boston,MA,US,2114,0,,Tim.P.Alves@dodgeit.com,775-243-7509,VISA,UK,MA873070C,4508639669279300,,10399,64,Baby_Boomers
Tim Alves           ,Mr.,704 Logan Lane,Boston,MA,US,2114,0,,Tim.P.Alves@dodgeit.com,775-243-7509,VISA,UK,MA873070C,4315028242642160,,10399,64,Baby_Boomers
Tim Alves           ,Mr.,704 Logan Lane,Boston,MA,US,2114,0,,Tim.P.Alves@dodgeit.com,775-243-7509,VISA,UK,MA873070C,4536396779422640,,10399,64,Baby_Boomers
Jackie Coulston     ,Master.,4971 Jarvisville Road,Bourges,,FR,18000,0,,Jackie.L.Coulston@trashymail.com,04.56.34.94.22,VISA,IT,FUEHMW76L61F101X,4247847786101000,,10407,66,Baby_Boomers
Jackie Coulston     ,Master.,4971 Jarvisville Road,Bourges,,FR,18000,0,,Jackie.L.Coulston@trashymail.com,04.56.34.94.22,VISA,IT,FUEHMW76L61F101X,4809801935902710,,10407,66,Baby_Boomers
Jackie Coulston     ,Master.,4971 Jarvisville Road,Bourges,,FR,18000,0,,Jackie.L.Coulston@trashymail.com,04.56.34.94.22,VISA,IT,FUEHMW76L61F101X,4619340511443170,,10407,66,Baby_Boomers
James Nicolas       ,Mr.,3996 Concord Street,Boyatup,WA,AU,6450,0,,James.L.Nicolas@spambob.com,(08) 8229 1824,Discover,IT,POOEAX72R42A953V,6011673772458460,,10411,37,Gen_Y
James Nicolas       ,Mr.,3996 Concord Street,Boyatup,WA,AU,6450,0,,James.L.Nicolas@spambob.com,(08) 8229 1824,Discover,IT,POOEAX72R42A953V,6011981602358570,,10411,37,Gen_Y
James Nicolas       ,Mr.,3996 Concord Street,Boyatup,WA,AU,6450,0,,James.L.Nicolas@spambob.com,(08) 8229 1824,Discover,IT,POOEAX72R42A953V,6011078255971080,,10411,37,Gen_Y
Edward Conner       ,Mr.,1159 West Side Avenue,Bradford,AR,US,72020,0,,Edward.D.Conner@trashymail.com,435-826-5460,JCB,ES,X1352158B,3528835386878170,,10415,77,Baby_Boomers
William Messier     ,Mr.,3792 Trails End Road,Brampton,ON,CA,L6W 1Z2,0,,William.O.Messier@dodgeit.com,250-869-8029,American Express,IT,DIEUAI85L11F930I,379809620086897,,10419,52,Baby_Boomers
Tiffany Simpson     ,Mrs.,2920 Hidden Valley Road,Brattleboro,VT,US,5301,0,,Tiffany.D.Simpson@pookmail.com,828-477-3560,American Express,IT,NVUDCD71M14G867G,346438180879891,,10423,age-55,Gen_Z
Tiffany Simpson     ,Mrs.,2920 Hidden Valley Road,Brattleboro,VT,US,5301,0,,Tiffany.D.Simpson@pookmail.com,828-477-3560,American Express,IT,NVUDCD71M14G867G,343026180144797,,10423,age-55,Gen_Z
Larry Alexander     ,Mr.,3477 Christie Way,Brecksville,OH,US,44141,0,,Larry.R.Alexander@pookmail.com,727-599-5975,JCB,FR,1.48E+14,3528015531297510,,10427,60,Baby_Boomers
Larry Alexander     ,Mr.,3477 Christie Way,Brecksville,OH,US,44141,0,,Larry.R.Alexander@pookmail.com,727-599-5975,JCB,FR,1.48E+14,3528640557133010,,10427,60,Baby_Boomers
Larry Alexander     ,Mr.,3477 Christie Way,Brecksville,OH,US,44141,0,,Larry.R.Alexander@pookmail.com,727-599-5975,JCB,FR,1.48E+14,3528154541236410,,10427,60,Baby_Boomers
Larry Alexander     ,Mr.,3477 Christie Way,Brecksville,OH,US,44141,0,,Larry.R.Alexander@pookmail.com,727-599-5975,JCB,FR,1.48E+14,3528462680214360,,10427,60,Baby_Boomers
Larry Alexander     ,Mr.,3477 Christie Way,Brecksville,OH,US,44141,0,,Larry.R.Alexander@pookmail.com,727-599-5975,JCB,FR,1.48E+14,3528031574521900,,10427,60,Baby_Boomers
Larry Alexander     ,Mr.,3477 Christie Way,Brecksville,OH,US,44141,0,,Larry.R.Alexander@pookmail.com,727-599-5975,JCB,FR,1.48E+14,3528585073745370,,10427,60,Baby_Boomers
Larry Alexander     ,Mr.,3477 Christie Way,Brecksville,OH,US,44141,0,,Larry.R.Alexander@pookmail.com,727-599-5975,JCB,FR,1.48E+14,3528894250848920,,10427,60,Baby_Boomers
Hector Ward         ,Mr.,4574 Wood Street,Bremen Bahnhofsvorstadt,,DE,28195,0,,Hector.D.Ward@dodgeit.com,04121 34 46 39,Diners Club,UK,SR871230C,36661754595152,,10431,35,Gen_Y
Hector Ward         ,Mr.,4574 Wood Street,Bremen Bahnhofsvorstadt,,DE,28195,0,,Hector.D.Ward@dodgeit.com,04121 34 46 39,Diners Club,UK,SR871230C,36184023988827,,10431,35,Gen_Y
Donald Patterson    ,Mr.,901 Elliot Avenue,Bricherasio,TO,IT,10060,0,,Donald.R.Patterson@trashymail.com,0366 0987585,American Express,U.S.,425990002,349400736591500,,10435,60,Baby_Boomers
Donald Patterson    ,Mr.,901 Elliot Avenue,Bricherasio,TO,IT,10060,0,,Donald.R.Patterson@trashymail.com,0366 0987585,American Express,U.S.,425990002,344197138757099,,10435,60,Baby_Boomers
Donald Patterson    ,Mr.,901 Elliot Avenue,Bricherasio,TO,IT,10060,0,,Donald.R.Patterson@trashymail.com,0366 0987585,American Express,U.S.,425990002,341377101132171,,10435,60,Baby_Boomers
Joe Stone           ,Mr.,3664 Bicetown Road,Bridgeville,PA,US,15017,0,,Joe.N.Stone@dodgeit.com,928-446-4014,JCB,IT,XGDCLZ97B50A681W,3528365410616350,,10439,23,Gen_Y
Joe Stone           ,Mr.,3664 Bicetown Road,Bridgeville,PA,US,15017,0,,Joe.N.Stone@dodgeit.com,928-446-4014,JCB,IT,XGDCLZ97B50A681W,3528322748268470,,10439,23,Gen_Y
David Genthner      ,Mr.,3551 Crummit Lane,Brimley,MI,US,49715,0,,David.H.Genthner@pookmail.com,734-354-6651,Discover,IT,BZBUUU63L60E265I,6011755313674820,,10443,75,Baby_Boomers
Lesli Goering       ,Mrs.,4198 Tipple Road,Broadway,NSW,AU,2007,0,,Lesli.C.Goering@spambob.com,(02) 6712 3978,VISA,FR,7.98E+14,4811207093841780,,10447,33,Gen_Y
Lesli Goering       ,Mrs.,4198 Tipple Road,Broadway,NSW,AU,2007,0,,Lesli.C.Goering@spambob.com,(02) 6712 3978,VISA,FR,7.98E+14,4607172458474690,,10447,33,Gen_Y
Lesli Goering       ,Mrs.,4198 Tipple Road,Broadway,NSW,AU,2007,0,,Lesli.C.Goering@spambob.com,(02) 6712 3978,VISA,FR,7.98E+14,4571117343683110,,10447,33,Gen_Y
Robin Wiggins       ,Master.,4464 Patton Lane,Brooklyn,NY,US,11206,0,,Robin.R.Wiggins@trashymail.com,573-475-5959,JCB,IT,IIUEUA14A65E526R,3528577003238150,,10451,38,Gen_Y
